rodada,ano,civilizacao,cultura,melhor,classes,experimentos
2,25,1,Incrementalistas,0.834884,7,68
2,25,2,Evolucionistas,0.835668,7,69
2,25,3,Isolados,0.705468,2,67
2,30,0,Empiristas,0.835668,8,83
2,30,1,Incrementalistas,0.835668,8,86
2,30,2,Evolucionistas,0.851607,7,86
2,30,3,Isolados,0.705468,2,85
2,35,0,Empiristas,0.835668,8,101
2,35,1,Incrementalistas,0.835668,8,104
2,35,2,Evolucionistas,0.874607,7,104
2,35,3,Isolados,0.705468,2,103
2,40,0,Empiristas,0.880404,8,122
2,40,1,Incrementalistas,0.880404,8,124
2,40,2,Evolucionistas,0.880404,8,126
2,40,3,Isolados,0.717266,3,123
2,45,0,Empiristas,0.880404,8,144
2,45,1,Incrementalistas,0.880404,8,148
2,45,2,Evolucionistas,0.880404,8,147
2,45,3,Isolados,0.717266,4,146
2,50,0,Empiristas,0.880404,8,170
2,50,1,Incrementalistas,0.880404,8,174
2,50,2,Evolucionistas,0.880404,8,173
2,50,3,Isolados,0.717266,4,171
2,55,0,Empiristas,0.880404,8,198
2,55,1,Incrementalistas,0.880404,8,202
2,55,2,Evolucionistas,0.880404,8,200
2,55,3,Isolados,0.732671,5,200
2,60,0,Empiristas,0.880404,8,230
2,60,1,Incrementalistas,0.883742,8,233
2,60,2,Evolucionistas,0.883742,8,232
2,60,3,Isolados,0.732671,5,232
2,65,0,Empiristas,0.883742,9,264
2,65,1,Incrementalistas,0.883742,9,267
2,65,2,Evolucionistas,0.934922,9,266
2,65,3,Isolados,0.766571,6,267
2,70,0,Empiristas,0.883742,9,303
2,70,1,Incrementalistas,0.883742,9,306
2,70,2,Evolucionistas,0.934922,9,305
2,70,3,Isolados,0.766571,6,306
2,75,0,Empiristas,0.934922,9,346
2,75,1,Incrementalistas,0.934922,10,350
2,75,2,Evolucionistas,0.934922,9,349
2,75,3,Isolados,0.766571,6,348
2,80,0,Empiristas,0.934922,10,394
2,80,1,Incrementalistas,0.934922,10,398
2,80,2,Evolucionistas,0.934922,10,395
2,80,3,Isolados,0.766571,6,395
2,85,0,Empiristas,0.934922,10,445
2,85,1,Incrementalistas,0.93759,10,450
2,85,2,Evolucionistas,0.959316,10,447
2,85,3,Isolados,0.797155,6,448
2,90,0,Empiristas,0.934922,10,503
2,90,1,Incrementalistas,0.946734,10,508
2,90,2,Evolucionistas,0.959316,10,505
2,90,3,Isolados,0.820586,6,505
2,95,0,Empiristas,0.952951,10,566
2,95,1,Incrementalistas,0.959316,10,571
2,95,2,Evolucionistas,0.959316,10,568
2,95,3,Isolados,0.85323,7,567
2,100,0,Empiristas,0.959316,10,636
2,100,1,Incrementalistas,0.959316,10,640
2,100,2,Evolucionistas,0.959316,9,616
2,100,3,Isolados,0.89481,8,635
2,105,0,Empiristas,0.959316,10,713
2,105,1,Incrementalistas,0.959316,10,718
2,105,2,Evolucionistas,0.96101,9,655
2,105,3,Isolados,0.89481,9,713
2,110,0,Empiristas,0.968461,10,799
2,110,1,Incrementalistas,0.968461,10,802
2,110,2,Evolucionistas,0.962389,9,697
2,110,3,Isolados,0.89481,10,798
2,115,0,Empiristas,0.968461,10,893
2,115,1,Incrementalistas,0.968461,10,895
2,115,2,Evolucionistas,0.962389,9,743
2,115,3,Isolados,0.89481,10,893
2,120,0,Empiristas,0.968461,10,997
2,120,1,Incrementalistas,0.968746,10,998
2,120,2,Evolucionistas,0.985403,9,794
2,120,3,Isolados,0.925072,10,995
2,125,0,Empiristas,0.985403,10,1110
2,125,1,Incrementalistas,0.985403,10,1113
2,125,2,Evolucionistas,0.985403,9,897
2,125,3,Isolados,0.927099,10,1107
2,130,0,Empiristas,1,10,1235
2,130,1,Incrementalistas,0.985403,10,1238
2,130,2,Evolucionistas,1,10,1024
2,130,3,Isolados,0.927099,10,1232
2,135,0,Empiristas,1,10,1373
2,135,1,Incrementalistas,1,10,1379
2,135,2,Evolucionistas,1,10,1163
2,135,3,Isolados,0.934406,10,1371
2,140,0,Empiristas,1,10,1528
2,140,1,Incrementalistas,1,10,1533
2,140,2,Evolucionistas,1,10,1316
2,140,3,Isolados,0.954329,10,1526
2,145,0,Empiristas,1,7,1697
2,145,1,Incrementalistas,1,10,1702
2,145,2,Evolucionistas,1,10,1487
2,145,3,Isolados,0.954329,10,1697
2,150,0,Empiristas,1,9,1791
2,150,1,Incrementalistas,1,10,1890
2,150,2,Evolucionistas,1,10,1674
2,150,3,Isolados,0.954329,10,1885
2,155,0,Empiristas,1,9,1896
2,155,1,Incrementalistas,1,10,2096
2,155,2,Evolucionistas,1,10,1881
2,155,3,Isolados,0.976647,10,2093
2,160,0,Empiristas,1,10,2009
2,160,1,Incrementalistas,1,10,2326
2,160,2,Evolucionistas,1,10,2109
2,160,3,Isolados,0.976647,10,2322
